TREE_COMPOSITE_ID,PLOT_COMPOSITE_ID,SPCD,PLOT,SUBP,COUNTYCD,STATECD,PLT_CN,INVYR,CYCLE,MEASYEAR,TREE_CN,COND_CN,CONDID,STATUSCD,DIA,COND_STATUS_CD,LAT,LON,BALIVE,SICOND,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,SDIMAX_RMRS,SDI_RMRS,SLOPE,ASPECT,CONDPROP_UNADJ,RECONCILECD,TPA_UNADJ,MORTYR,DAMAGE_AGENT_CD1,DAMAGE_AGENT_CD2,DAMAGE_AGENT_CD3,AGENTCD,PREV_STATUS_CD,ADFORCD,TREESALL,TOTALDEAD,DEADPROP
16_3_59_82006_2_1,16_3_59_82006,101,82006,2,59,16,35372144010690,2009,2,2009,39522658010690,39522642010690,1,2,5.5,1,44.464407,-113.396346,52.224,25,0,NA,NA,NA,NA,NA,470,120.4718,43,75,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,25,16,0.64
16_3_59_82006_2_11,16_3_59_82006,101,82006,2,59,16,35372144010690,2009,2,2009,39522668010690,39522642010690,1,2,10.5,1,44.464407,-113.396346,52.224,25,0,NA,NA,NA,NA,NA,470,120.4718,43,75,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,25,16,0.64
16_3_59_82006_2_17,16_3_59_82006,101,82006,2,59,16,35372144010690,2009,2,2009,39522674010690,39522642010690,1,1,1,1,44.464407,-113.396346,52.224,25,0,NA,NA,NA,NA,NA,470,120.4718,43,75,1,NA,74.965282,NA,NA,NA,NA,NA,NA,413,25,16,0.64
16_3_59_82006_3_5,16_3_59_82006,101,82006,3,59,16,35372144010690,2009,2,2009,39522679010690,39522642010690,1,1,1.9,1,44.464407,-113.396346,52.224,25,0,NA,NA,NA,NA,NA,470,120.4718,43,75,1,NA,74.965282,NA,NA,NA,NA,NA,NA,413,25,16,0.64
16_3_59_82006_4_6,16_3_59_82006,101,82006,4,59,16,35372144010690,2009,2,2009,39522685010690,39522642010690,1,2,11,1,44.464407,-113.396346,52.224,25,0,NA,NA,NA,NA,NA,470,120.4718,43,75,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,25,16,0.64
16_3_59_82847_2_2,16_3_59_82847,101,82847,2,59,16,11807205010690,2006,2,2006,11807223010690,11807208010690,1,1,8,1,44.535761,-113.638923,113.281,22,0,NA,NA,NA,NA,NA,470,192.7725,50,281,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,57,31,0.543859649122807
16_3_59_82847_2_20,16_3_59_82847,101,82847,2,59,16,11807205010690,2006,2,2006,11807241010690,11807208010690,1,2,6.3,1,44.535761,-113.638923,113.281,22,0,NA,NA,NA,NA,NA,470,192.7725,50,281,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,57,31,0.543859649122807
16_3_59_82847_4_20,16_3_59_82847,101,82847,4,59,16,11807205010690,2006,2,2006,11807279010690,11807208010690,1,2,6.2,1,44.535761,-113.638923,113.281,22,0,NA,NA,NA,NA,NA,470,192.7725,50,281,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,57,31,0.543859649122807
16_3_59_83083_4_5,16_3_59_83083,101,83083,4,59,16,4731996010690,2004,2,2004,4732060010690,4731999010690,1,2,5,1,44.633022,-114.545347,117.7134,31,0,NA,NA,NA,NA,NA,595,245.025,47,277,1,NA,6.018046,2002,NA,NA,NA,10,NA,413,42,20,0.47619047619047616
16_3_59_83296_1_1,16_3_59_83296,101,83296,1,59,16,5392831010690,2005,2,2005,5392845010690,5392834010690,1,1,5.1,1,44.41158,-113.323381,54.7164,NA,0,NA,NA,NA,NA,NA,470,119.8009,44,219,0.958153,NA,6.018046,NA,0,NA,NA,NA,NA,413,31,0,0
16_3_59_83296_1_4,16_3_59_83296,101,83296,1,59,16,5392831010690,2005,2,2005,5392848010690,5392834010690,1,1,5.7,1,44.41158,-113.323381,54.7164,NA,0,NA,NA,NA,NA,NA,470,119.8009,44,219,0.958153,NA,6.018046,NA,0,NA,NA,NA,NA,413,31,0,0
16_3_59_83296_2_4,16_3_59_83296,101,83296,2,59,16,5392831010690,2005,2,2005,5392860010690,5392834010690,1,1,5.1,1,44.41158,-113.323381,54.7164,NA,0,NA,NA,NA,NA,NA,470,119.8009,44,219,0.958153,NA,6.018046,NA,0,NA,NA,NA,NA,413,31,0,0
16_3_59_84798_1_2,16_3_59_84798,101,84798,1,59,16,12283771010690,2007,2,2007,12283784010690,12283774010690,1,2,10.5,1,44.565369,-113.616249,53.1952,NA,0,NA,NA,NA,NA,NA,470,85.0173,48,226,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,27,17,0.6296296296296297
16_3_59_84798_3_6,16_3_59_84798,101,84798,3,59,16,12283771010690,2007,2,2007,12283802010690,12283774010690,1,2,17.3,1,44.565369,-113.616249,53.1952,NA,0,NA,NA,NA,NA,NA,470,85.0173,48,226,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,27,17,0.6296296296296297
16_3_59_84907_4_11,16_3_59_84907,101,84907,4,59,16,12283943010690,2007,2,2007,12283987010690,12283946010690,1,2,5.1,1,45.437436,-113.815373,55.5568,22,0,NA,NA,NA,NA,NA,470,120.9008,50,147,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,36,15,0.4166666666666667
16_3_59_84907_4_17,16_3_59_84907,101,84907,4,59,16,12283943010690,2007,2,2007,12283993010690,12283946010690,1,2,5.9,1,45.437436,-113.815373,55.5568,22,0,NA,NA,NA,NA,NA,470,120.9008,50,147,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,36,15,0.4166666666666667
16_3_59_85557_4_1,16_3_59_85557,101,85557,4,59,16,5393380010690,2005,2,2005,5393438010690,5393383010690,1,1,8.3,1,44.77322,-114.536356,101.9466,27,0,NA,NA,NA,NA,NA,700,231.2408,44,119,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,8,1,0.125
16_3_59_85594_2_5,16_3_59_85594,101,85594,2,59,16,12284183010690,2007,2,2007,12284220010690,12284186010690,1,1,9.9,1,44.726163,-113.665344,128.4529,27,0,NA,NA,NA,NA,NA,735,260.5489,28,256,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,39,18,0.46153846153846156
16_3_59_85594_2_6,16_3_59_85594,101,85594,2,59,16,12284183010690,2007,2,2007,12284221010690,12284186010690,1,1,5.8,1,44.726163,-113.665344,128.4529,27,0,NA,NA,NA,NA,NA,735,260.5489,28,256,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,39,18,0.46153846153846156
16_3_59_86068_3_2,16_3_59_86068,101,86068,3,59,16,40390792010690,2013,2,2013,273523042489998,273523015489998,1,2,12.5,1,44.716882,-113.778057,69.1539,26,0,NA,0,NA,0,NA,595,120.5827,63,180,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,16,3,0.1875
16_3_59_87303_1_25,16_3_59_87303,101,87303,1,59,16,4732557010690,2004,2,2004,4732593010690,4732560010690,1,1,6.8,1,44.52747,-113.05262,182.7045,25,0,NA,NA,NA,NA,NA,670,339.1854,41,338,1,NA,6.018046,NA,90011,0,NA,NA,NA,413,39,14,0.358974358974359
16_3_59_87303_2_8,16_3_59_87303,101,87303,2,59,16,4732557010690,2004,2,2004,4732602010690,4732560010690,1,1,8.1,1,44.52747,-113.05262,182.7045,25,0,NA,NA,NA,NA,NA,670,339.1854,41,338,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,39,14,0.358974358974359
16_3_59_88619_1_10,16_3_59_88619,101,88619,1,59,16,31369405010690,2008,2,2008,31369422010690,31369408010690,1,2,6.8,1,45.126319,-114.452293,0,43,0,NA,NA,NA,NA,NA,595,0,45,288,1,NA,6.018046,2002,NA,NA,NA,30,NA,413,10,10,1
16_3_59_82847_2_24,16_3_59_82847,101,82847,2,59,16,11807205010690,2006,2,2006,11807245010690,11807208010690,1,1,9.4,1,44.535761,-113.638923,113.281,22,0,NA,NA,NA,NA,NA,470,192.7725,50,281,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,57,31,0.543859649122807
16_3_59_84392_4_8,16_3_59_84392,101,84392,4,59,16,40390790010690,2013,2,2013,273515224489998,273515167489998,1,2,18.1,1,44.72238,-114.411735,53.9152,31,10,2009,0,NA,0,NA,735,116.1326,14,343,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,30,25,0.8333333333333334
16_3_59_84798_3_8,16_3_59_84798,101,84798,3,59,16,12283771010690,2007,2,2007,12283804010690,12283774010690,1,1,11.9,1,44.565369,-113.616249,53.1952,NA,0,NA,NA,NA,NA,NA,470,85.0173,48,226,1,NA,6.018046,NA,50013,0,NA,NA,NA,413,27,17,0.6296296296296297
16_3_59_82511_1_1,16_3_59_82511,101,82511,1,59,16,11807094010690,2006,2,2006,11807106010690,11807097010690,1,1,12.2,1,45.161869,-114.016037,120.0483,24,0,NA,NA,NA,NA,NA,700,248.0327,45,132,1,NA,6.018046,NA,22500,0,NA,NA,NA,413,16,5,0.3125
16_3_59_82847_2_16,16_3_59_82847,101,82847,2,59,16,11807205010690,2006,2,2006,11807237010690,11807208010690,1,2,9,1,44.535761,-113.638923,113.281,22,0,NA,NA,NA,NA,NA,470,192.7725,50,281,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,57,31,0.543859649122807
16_3_59_84128_4_3,16_3_59_84128,101,84128,4,59,16,12283667010690,2007,2,2008,31349414010690,12283669010690,1,1,6.8,1,44.715715,-114.595441,74.5415,36,0,NA,NA,NA,NA,NA,595,152.2014,61,64,0.75,NA,6.018046,NA,90008,0,NA,NA,NA,413,11,8,0.7272727272727273
16_1_17_81594_3_19,16_1_17_81594,101,81594,3,17,16,37275541010690,2010,2,2010,42497980010690,42497925010690,1,2,6.9,1,48.392337,-116.124274,53.7843,16,0,NA,0,NA,0,NA,735,117.7294,48,246,1,NA,6.018046,NA,NA,NA,NA,NA,NA,104,9,8,0.8888888888888888
16_3_59_80303_4_2,16_3_59_80303,101,80303,4,59,16,11806586010690,2006,2,2008,31342668010690,11806588010690,1,1,7.7,1,44.814151,-114.663375,80.8991,22,31,2007,0,NA,NA,NA,470,162.4724,39,282,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,57,28,0.49122807017543857
16_3_37_85562_1_5,16_3_37_85562,101,85562,1,37,16,11799707010690,2006,2,2006,11799723010690,11799710010690,1,1,20.8,1,44.136276,-114.804649,127.8837,26,0,NA,NA,NA,NA,NA,470,207.6685,47,116,1,NA,6.018046,NA,90005,0,NA,NA,NA,414,18,3,0.16666666666666666
16_3_59_80383_4_4,16_3_59_80383,101,80383,4,59,16,5392508010690,2005,2,2005,5392556010690,5392511010690,1,2,12,1,44.582935,-113.521399,79.9772,18,0,NA,NA,NA,NA,NA,470,140.5932,59,88,0.75,NA,6.018046,NA,NA,NA,NA,NA,NA,413,33,20,0.6060606060606061
16_3_37_82018_4_4,16_3_37_82018,101,82018,4,37,16,4723777010690,2004,2,2004,4723811010690,4723780010690,1,2,6.9,1,43.863676,-113.672863,135.4828,43,0,NA,NA,NA,NA,NA,595,189.8185,59,346,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,10,9,0.9
16_3_37_83005_4_1,16_3_37_83005,101,83005,4,37,16,40390081010690,2013,2,2014,272352124489998,272352087489998,1,1,6.1,1,44.43497,-114.563885,95.2979,29,0,NA,0,NA,0,NA,735,260.6356,14,355,0.5,NA,6.018046,NA,0,NA,NA,NA,NA,413,9,4,0.4444444444444444
16_3_37_85857_2_2,16_3_37_85857,101,85857,2,37,16,40390067010690,2011,2,2011,51039376020004,51039365020004,1,2,10,1,43.756992,-113.987724,31.997,NA,12,9999,0,NA,0,NA,470,64.9301,42,180,0.75,NA,6.018046,2008,NA,NA,NA,10,NA,413,31,22,0.7096774193548387
16_3_37_88943_2_6,16_3_37_88943,101,88943,2,37,16,35371566010690,2009,2,2010,42490981010690,42490967010690,1,1,10.2,1,44.406501,-113.574025,39.4848,NA,12,9999,0,NA,0,NA,595,69.6579,39,300,1,NA,6.018046,NA,90008,11006,0,NA,NA,413,15,5,0.3333333333333333
16_3_43_84707_2_16,16_3_43_84707,101,84707,2,43,16,31362279010690,2008,2,2008,31362322010690,31362282010690,1,1,6.9,1,44.705473,-111.321487,121.3698,33,0,NA,NA,NA,NA,NA,670,249.0433,10,38,1,NA,6.018046,NA,0,NA,NA,NA,NA,415,22,5,0.22727272727272727
16_3_37_82152_4_1,16_3_37_82152,101,82152,4,37,16,12276147010690,2007,2,2007,12276180010690,12276150010690,1,2,10.9,1,44.233405,-114.6193,58.6978,23,0,NA,NA,NA,NA,NA,735,131.6565,46,342,1,NA,6.018046,NA,NA,NA,NA,NA,NA,414,8,7,0.875
16_3_37_88329_2_13,16_3_37_88329,101,88329,2,37,16,40390058010690,2013,2,2013,273505128489998,273505100489998,1,1,12.4,1,43.909735,-114.382399,62.1115,20,0,NA,0,NA,0,NA,470,138.1009,53,45,1,NA,6.018046,NA,90011,90006,0,NA,NA,413,22,3,0.13636363636363635
16_3_59_81873_4_3,16_3_59_81873,101,81873,4,59,16,40390791010690,2011,2,2011,51051486020004,51051413020004,1,1,11.8,1,44.715291,-113.845525,68.69,20,0,NA,0,NA,0,NA,735,125.7224,13,356,1,NA,6.018046,NA,90005,0,NA,NA,NA,413,38,30,0.7894736842105263
16_3_59_82847_2_22,16_3_59_82847,101,82847,2,59,16,11807205010690,2006,2,2006,11807243010690,11807208010690,1,2,5.9,1,44.535761,-113.638923,113.281,22,0,NA,NA,NA,NA,NA,470,192.7725,50,281,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,57,31,0.543859649122807
16_3_59_86068_2_6,16_3_59_86068,101,86068,2,59,16,40390792010690,2013,2,2013,273523037489998,273523015489998,1,1,8.6,1,44.716882,-113.778057,69.1539,26,0,NA,0,NA,0,NA,595,120.5827,63,180,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,16,3,0.1875
16_3_59_86068_3_3,16_3_59_86068,101,86068,3,59,16,40390792010690,2013,2,2013,273523043489998,273523015489998,1,2,17.9,1,44.716882,-113.778057,69.1539,26,0,NA,0,NA,0,NA,595,120.5827,63,180,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,16,3,0.1875
16_3_59_84377_1_16,16_3_59_84377,101,84377,1,59,16,40390856010690,2011,2,2011,51052139020004,51052114020004,1,1,10.8,1,44.563591,-113.476645,177.0331,25,0,NA,0,NA,0,NA,670,357.14,68,352,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,33,6,0.18181818181818182
16_1_35_81018_3_4,16_1_35_81018,101,81018,3,35,16,5382377010690,2005,2,2005,5382409010690,5382380010690,1,1,5.4,1,46.667174,-114.776673,93.3793,19,0,NA,NA,NA,NA,NA,670,195.6272,65,242,1,NA,6.018046,NA,90002,0,NA,NA,NA,105,14,3,0.21428571428571427
16_1_49_82626_3_10,16_1_49_82626,101,82626,3,49,16,31364140010690,2008,2,2011,50637581020004,50637564020004,1,2,14,2,45.283861,-115.977758,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.860482,NA,6.018046,NA,NA,NA,NA,NA,NA,412,15,11,0.7333333333333333
16_1_49_82678_3_8,16_1_49_82678,101,82678,3,49,16,4727300010690,2004,2,2004,4727325010690,4727304010690,2,1,6,1,45.316551,-114.761548,162.7345,24,0,NA,NA,NA,NA,NA,470,418.7484,29,78,0.472131,NA,6.018046,NA,0,NA,NA,NA,NA,413,44,1,0.022727272727272728
16_1_49_82678_4_12,16_1_49_82678,101,82678,4,49,16,4727300010690,2004,2,2004,4727350010690,4727304010690,2,1,6.3,1,45.316551,-114.761548,162.7345,24,0,NA,NA,NA,NA,NA,470,418.7484,29,78,0.472131,NA,6.018046,NA,0,NA,NA,NA,NA,413,44,1,0.022727272727272728
16_1_49_83333_3_1,16_1_49_83333,101,83333,3,49,16,40390482010690,2011,2,2011,51045011020004,51044992020004,1,2,11.7,1,45.562155,-115.713735,16.4903,37,0,NA,0,NA,0,NA,670,26.5606,100,140,1,NA,6.018046,2005,NA,NA,NA,30,NA,117,14,12,0.8571428571428571
16_1_49_85821_3_13,16_1_49_85821,101,85821,3,49,16,40390481010690,2013,2,2013,273514410489998,273514361489998,1,2,18.3,1,45.55593,-115.970709,86.7064,39,0,NA,0,NA,0,NA,735,164.9286,14,287,1,NA,6.018046,NA,NA,NA,NA,NA,NA,117,7,7,1
16_1_49_86559_3_9,16_1_49_86559,101,86559,3,49,16,40390411010690,2013,2,2013,273530107489998,273530058489998,1,1,6.3,1,45.903173,-115.001918,64.779,30,12,2010,0,NA,0,NA,700,134.4336,21,254,1,NA,6.018046,NA,90002,0,NA,NA,NA,117,13,6,0.46153846153846156
16_1_49_87200_1_8,16_1_49_87200,101,87200,1,49,16,40390310010690,2011,2,2011,51041143020004,51041131020004,1,2,5.3,1,46.560844,-114.393539,0,22,30,2007,0,NA,0,NA,735,0,28,165,1,NA,6.018046,NA,NA,NA,NA,NA,NA,105,4,4,1
16_1_49_81283_2_23,16_1_49_81283,101,81283,2,49,16,40390449010690,2011,2,2011,51044023020004,51043974020004,1,2,7.2,1,45.721258,-115.075746,76.7531,42,0,NA,0,NA,0,NA,735,174.5327,10,266,1,NA,6.018046,NA,NA,NA,NA,NA,NA,117,4,4,1
16_1_49_85259_4_1,16_1_49_85259,101,85259,4,49,16,40390530010690,2012,2,2012,195369714020004,195369670020004,1,1,5,1,45.311674,-114.832326,54.5608,25,0,NA,0,NA,0,NA,700,113.3629,55,254,0.75,NA,6.018046,NA,90002,90011,0,NA,NA,412,4,0,0
16_1_49_85821_4_12,16_1_49_85821,101,85821,4,49,16,40390481010690,2013,2,2013,273514425489998,273514361489998,1,2,9.3,1,45.55593,-115.970709,86.7064,39,0,NA,0,NA,0,NA,735,164.9286,14,287,1,NA,6.018046,2010,NA,NA,NA,20,NA,117,7,7,1
16_1_49_88271_4_4,16_1_49_88271,101,88271,4,49,16,5390721010690,2005,2,2005,5390770010690,5390724010690,1,1,5.3,1,45.195441,-115.914071,81.0528,37,0,NA,NA,NA,NA,NA,700,162.7365,65,140,1,NA,6.018046,NA,0,NA,NA,NA,NA,412,9,1,0.1111111111111111
16_1_49_88357_4_1,16_1_49_88357,101,88357,4,49,16,31366568010690,2008,2,2008,31366598010690,31366571010690,1,2,11.1,1,46.106579,-114.486099,50.3704,26,12,9999,20,9999,0,NA,735,100.7851,36,21,1,NA,6.018046,NA,NA,NA,NA,NA,NA,117,2,2,1
16_1_49_88704_3_9,16_1_49_88704,101,88704,3,49,16,37275901010690,2010,2,2010,42515542010690,42515501010690,1,2,8.1,1,45.805705,-114.556842,63.3075,25,0,NA,0,NA,0,NA,735,136.0573,85,270,1,NA,6.018046,2006,NA,NA,NA,10,NA,103,18,18,1
16_1_49_88887_1_5,16_1_49_88887,101,88887,1,49,16,31366811010690,2008,2,2008,31366827010690,31366814010690,1,2,10.8,1,45.554944,-116.16157,101.6337,35,0,NA,NA,NA,NA,NA,735,205.2667,40,270,1,NA,6.018046,2005,NA,NA,NA,70,NA,117,14,11,0.7857142857142857
16_1_49_82626_3_19,16_1_49_82626,101,82626,3,49,16,31364140010690,2008,2,2011,50637590020004,50637564020004,1,2,5,2,45.283861,-115.977758,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.860482,NA,6.018046,NA,NA,NA,NA,NA,NA,412,15,11,0.7333333333333333
16_1_49_88887_2_3,16_1_49_88887,101,88887,2,49,16,31366811010690,2008,2,2008,31366839010690,31366814010690,1,2,9.5,1,45.554944,-116.16157,101.6337,35,0,NA,NA,NA,NA,NA,735,205.2667,40,270,1,NA,6.018046,NA,NA,NA,NA,NA,NA,117,14,11,0.7857142857142857
16_1_49_88704_2_7,16_1_49_88704,101,88704,2,49,16,37275901010690,2010,2,2010,42515532010690,42515501010690,1,2,26.3,1,45.805705,-114.556842,63.3075,25,0,NA,0,NA,0,NA,735,136.0573,85,270,1,NA,6.018046,NA,NA,NA,NA,NA,NA,103,18,18,1
16_2_39_81348_2_11,16_2_39_81348,101,81348,2,39,16,35371653010690,2009,2,2009,39515877010690,39515854010690,1,2,8.2,1,43.749244,-115.322246,102.2851,17,12,2008,0,NA,NA,NA,735,231.9276,56,270,1,NA,6.018046,NA,NA,NA,NA,NA,NA,402,18,5,0.2777777777777778
16_2_39_84705_4_7,16_2_39_84705,101,84705,4,39,16,31361487010690,2008,2,2011,50635857020004,50635838020004,1,2,17.6,2,43.705101,-115.195847,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,6.018046,2010,NA,NA,NA,10,NA,402,18,13,0.7222222222222222
16_2_39_85394_3_1,16_2_39_85394,101,85394,3,39,16,40390103010690,2011,2,2012,51039831020004,51039807020004,1,1,10.6,1,43.747152,-115.257443,51.636,20,0,NA,0,NA,0,NA,735,102.6397,38,87,1,NA,6.018046,NA,0,NA,NA,NA,NA,402,1,0,0
16_2_85_81809_4_15,16_2_85_81809,101,81809,4,85,16,4737603010690,2004,2,2004,4737636010690,4737606010690,1,1,5.7,1,44.969726,-115.215301,45.2755,NA,50,9999,0,NA,NA,NA,470,89.0979,55,120,1,NA,6.018046,NA,90011,0,NA,NA,NA,412,21,6,0.2857142857142857
16_2_85_82240_3_21,16_2_85_82240,101,82240,3,85,16,40391548010690,2011,2,2011,51057570020004,51057514020004,1,2,13,1,44.742368,-115.356303,53.44,31,12,2008,0,NA,0,NA,670,131.7812,35,24,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,5,4,0.8
16_2_85_82488_2_2,16_2_85_82488,101,82488,2,85,16,40391543010690,2012,2,2012,195380687020004,195380661020004,1,2,16.6,1,44.781583,-115.295932,72.7658,32,12,9999,0,NA,0,NA,700,138.3814,35,236,1,NA,6.018046,2010,NA,NA,NA,10,NA,413,4,4,1
16_2_85_82586_3_4,16_2_85_82586,101,82586,3,85,16,5398371010690,2005,2,2005,5398392010690,5398374010690,1,1,14.1,1,45.049348,-115.22359,115.9325,25,0,NA,NA,NA,NA,NA,595,165.668,70,264,1,NA,6.018046,NA,90005,0,NA,NA,NA,412,4,1,0.25
16_2_85_82917_1_16,16_2_85_82917,101,82917,1,85,16,35372598010690,2009,2,2009,39528385010690,39528362010690,1,2,18.6,1,44.871588,-115.228457,4.0969,NA,32,2006,0,NA,NA,NA,470,8.2541,50,225,0.5,NA,6.018046,2006,NA,NA,NA,30,NA,413,17,15,0.8823529411764706
16_2_85_83466_1_7,16_2_85_83466,101,83466,1,85,16,40391523010690,2013,2,2013,273522576489998,273522563489998,1,2,7.7,1,44.912332,-114.898794,0,NA,0,NA,0,NA,0,NA,700,0,5,357,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,17,17,1
16_2_85_84926_1_4,16_2_85_84926,101,84926,1,85,16,35372639010690,2009,2,2009,39528713010690,39528701010690,1,2,15.5,1,45.028904,-115.245056,46.478,28,12,9999,0,NA,NA,NA,470,90.8201,55,256,1,NA,6.018046,2008,NA,NA,NA,10,NA,412,52,43,0.8269230769230769
16_2_85_84926_1_5,16_2_85_84926,101,84926,1,85,16,35372639010690,2009,2,2009,39528714010690,39528701010690,1,2,13.8,1,45.028904,-115.245056,46.478,28,12,9999,0,NA,NA,NA,470,90.8201,55,256,1,NA,6.018046,2008,NA,NA,NA,10,NA,412,52,43,0.8269230769230769
16_2_85_84926_4_11,16_2_85_84926,101,84926,4,85,16,35372639010690,2009,2,2009,39528747010690,39528701010690,1,1,7,1,45.028904,-115.245056,46.478,28,12,9999,0,NA,NA,NA,470,90.8201,55,256,1,NA,6.018046,NA,11000,0,NA,NA,NA,412,52,43,0.8269230769230769
16_2_85_85311_1_5,16_2_85_85311,101,85311,1,85,16,11813535010690,2006,2,2008,31344526010690,11813537010690,1,2,8.8,1,44.82784,-115.362715,0,21,32,2007,0,NA,NA,NA,470,0,50,290,1,NA,6.018046,2007,NA,NA,NA,30,NA,413,22,22,1
16_2_85_85311_3_17,16_2_85_85311,101,85311,3,85,16,11813535010690,2006,2,2008,31344554010690,11813537010690,1,2,6.1,1,44.82784,-115.362715,0,21,32,2007,0,NA,NA,NA,470,0,50,290,1,NA,6.018046,2007,NA,NA,NA,30,NA,413,22,22,1
16_2_85_85858_1_17,16_2_85_85858,101,85858,1,85,16,40391579010690,2013,2,2014,272352306489998,272352278489998,1,1,7.5,1,44.421596,-115.249335,59.775,22,0,NA,0,NA,0,NA,670,135.9542,48,8,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,13,8,0.6153846153846154
16_2_85_86007_3_1,16_2_85_86007,101,86007,3,85,16,40391503010690,2011,2,2011,51056808020004,51056798020004,1,2,13.9,1,45.053313,-115.350382,39.2747,NA,0,NA,0,NA,0,NA,470,84.3101,35,325,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,31,15,0.4838709677419355
16_2_85_86007_4_9,16_2_85_86007,101,86007,4,85,16,40391503010690,2011,2,2011,51056837020004,51056798020004,1,2,6.4,1,45.053313,-115.350382,39.2747,NA,0,NA,0,NA,0,NA,470,84.3101,35,325,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,31,15,0.4838709677419355
16_2_85_86335_1_7,16_2_85_86335,101,86335,1,85,16,40391536010690,2011,2,2011,51057393020004,51057374020004,1,1,5.6,1,44.834845,-115.863597,71.0438,27,0,NA,0,NA,0,NA,735,127.7693,35,30,0.75,NA,6.018046,NA,0,NA,NA,NA,NA,412,2,0,0
16_2_85_87078_1_1,16_2_85_87078,101,87078,1,85,16,11813713010690,2006,2,2011,50639328020004,50639315020004,1,1,5.4,1,45.106821,-115.861234,77.2155,30,0,NA,0,NA,0,NA,670,180.1029,5,315,0.666078,NA,6.018046,NA,0,NA,NA,NA,NA,412,13,1,0.07692307692307693
16_3_13_81396_3_1,16_3_13_81396,101,81396,3,13,16,31353585010690,2008,2,2011,50630536020004,50630523020004,2,1,6.1,1,43.693665,-114.582129,122.8572,27,0,NA,0,NA,0,NA,735,314.3876,5,324,0.25,NA,6.018046,NA,0,NA,NA,NA,NA,414,9,5,0.5555555555555556
16_3_13_83935_3_7,16_3_13_83935,101,83935,3,13,16,4716995010690,2004,2,2004,4717060010690,4716998010690,1,1,9.4,1,43.8721,-114.697703,192.1902,24,0,NA,NA,NA,NA,NA,735,401.7137,25,332,1,NA,6.018046,NA,11000,0,NA,NA,NA,414,18,5,0.2777777777777778
16_3_13_83935_4_9,16_3_13_83935,101,83935,4,13,16,4716995010690,2004,2,2004,4717080010690,4716998010690,1,1,10.7,1,43.8721,-114.697703,192.1902,24,0,NA,NA,NA,NA,NA,735,401.7137,25,332,1,NA,6.018046,NA,0,NA,NA,NA,NA,414,18,5,0.2777777777777778
16_3_13_88217_2_22,16_3_13_88217,101,88217,2,13,16,35371060010690,2009,2,2009,39508288010690,39508253010690,1,1,19.9,1,43.916963,-114.694837,257.4921,31,10,9999,0,NA,NA,NA,470,410.5171,29,248,0.594817,NA,6.018046,NA,11006,90006,0,NA,NA,414,24,3,0.125
16_3_13_88547_1_1,16_3_13_88547,101,88547,1,13,16,37275485010690,2010,2,2010,42495808010690,42495799010690,1,2,9.5,1,43.871491,-114.821932,141.1598,45,12,9999,0,NA,0,NA,595,203.9594,67,57,0.75,NA,6.018046,2008,NA,NA,NA,10,NA,414,12,8,0.6666666666666666
16_3_13_88547_1_9,16_3_13_88547,101,88547,1,13,16,37275485010690,2010,2,2010,42495816010690,42495799010690,1,1,7.7,1,43.871491,-114.821932,141.1598,45,12,9999,0,NA,0,NA,595,203.9594,67,57,0.75,NA,6.018046,NA,0,NA,NA,NA,NA,414,12,8,0.6666666666666666
